RaceName,AgeGroup,CountyName,Sex,participation,count
Caucasian,45-64,DELTA,F,A,162
Caucasian,30-44,MENOMINEE,M,A,174
Caucasian,30-44,DELTA,M,M,5
Caucasian,18-29,WASHTENAW,M,Y,90
Caucasian,65+,ONTONAGON,F,A,29
Unknown,65+,MANISTEE,M,P,1
Unknown,45-64,MIDLAND,M,A,11
Hispanic,45-64,ANTRIM,M,P,50
Caucasian,45-64,LUCE,F,A,3
Caucasian,18-29,WASHTENAW,M,M,103
Caucasian,45-64,LIVINGSTON,F,Y,5
Unknown,45-64,JACKSON,F,A,48
Caucasian,30-44,IONIA,F,M,2
Hispanic,30-44,WAYNE,F,M,9
Unknown,30-44,MONTCALM,M,P,2
Caucasian,45-64,CLINTON,M,M,6
Unknown,45-64,CLINTON,F,E,1
Unknown,45-64,MACOMB,F,E,1
Caucasian,30-44,MARQUETTE,F,Y,1
Asian,30-44,KENT,M,Y,1
Black,45-64,MARQUETTE,M,A,36
Black,45-64,OAKLAND,M,A,65162
Black,18-29,WAYNE,F,P,43513
Caucasian,30-44,MUSKEGON,F,A,3573
Asian,30-44,WAYNE,M,P,3508
Caucasian,65+,OTTAWA,M,A,1193
Asian,45-64,MACOMB,F,A,3238
Caucasian,65+,JACKSON,M,P,318
Hispanic,65+,KENT,M,A,584
Caucasian,30-44,CHEBOYGAN,M,P,449
Hispanic,30-44,GRATIOT,F,A,6
Hispanic,45-64,MONTCALM,F,P,56
Asian,30-44,GRAND TRAVERSE,M,A,18
Unknown,65+,WASHTENAW,F,P,39
Caucasian,45-64,MONTCALM,F,M,2
Asian,18-29,OAKLAND,F,Y,8
Caucasian,45-64,CASS,M,E,1
Black,45-64,ST. CLAIR,F,Y,9
Black,30-44,LAKE,F,A,16
Unknown,65+,GRATIOT,F,P,2
Unknown,45-64,MONROE,M,A,17
Unknown,30-44,KALAMAZOO,M,Y,9
Asian,30-44,MUSKEGON,F,A,13
Hispanic,65+,MARQUETTE,M,A,1
Asian,30-44,MUSKEGON,M,A,16
Hispanic,65+,MACOMB,M,Y,9
Hispanic,30-44,GENESEE,F,P,1120
Caucasian,30-44,PRESQUE ISLE,F,P,364
Unknown,65+,WAYNE,M,A,1192
Asian,65+,MACOMB,F,P,865
Hispanic,18-29,CLINTON,M,P,70
Unknown,18-29,KALAMAZOO,M,P,210
Asian,65+,OTTAWA,F,P,38
Caucasian,45-64,ST. JOSEPH,M,A,101
Unknown,30-44,ST. CLAIR,F,A,12
Black,65+,KENT,F,E,9
Black,30-44,WASHTENAW,F,Y,83
Unknown,30-44,CHIPPEWA,F,A,10
Black,30-44,MECOSTA,M,P,47
Hispanic,30-44,LAPEER,M,A,36
Unknown,30-44,EATON,F,A,94
Caucasian,30-44,BARAGA,M,P,111
Hispanic,65+,DELTA,F,P,2
Black,18-29,MIDLAND,F,E,1
Black,30-44,DICKINSON,M,P,1
Unknown,30-44,SANILAC,M,A,1
Unknown,45-64,HURON,F,P,9
Hispanic,18-29,KENT,F,A,2731
Black,65+,SAGINAW,M,A,1524
Black,65+,MACOMB,M,A,1717
Caucasian,18-29,DELTA,F,P,437
Hispanic,45-64,MUSKEGON,M,P,443
Caucasian,45-64,CLARE,M,P,112
Caucasian,65+,GRATIOT,M,P,54
Black,45-64,DICKINSON,M,P,1
Caucasian,45-64,PRESQUE ISLE,M,A,46
Hispanic,45-64,BAY,M,P,568
Caucasian,18-29,HILLSDALE,F,P,470
Black,18-29,MIDLAND,F,A,33
Caucasian,18-29,MONTCALM,M,A,246
Hispanic,18-29,OTSEGO,F,P,1
Unknown,18-29,MASON,F,P,10
Asian,45-64,SHIAWASSEE,M,P,13
Unknown,18-29,BERRIEN,M,P,22
Asian,45-64,MACOMB,M,M,12
Hispanic,45-64,LAKE,F,P,10
Asian,45-64,ST. CLAIR,M,A,1
Hispanic,30-44,SANILAC,M,A,1
Caucasian,65+,CASS,F,Y,1
Black,30-44,HURON,M,P,10
Asian,65+,OAKLAND,M,E,10
Caucasian,45-64,BRANCH,F,Y,1
Caucasian,45-64,KALKASKA,M,E,1
Black,30-44,BERRIEN,M,M,16
Native American,65+,SAGINAW,F,A,1
Asian,18-29,ISABELLA,F,A,9
Caucasian,45-64,MUSKEGON,F,A,1564
Hispanic,30-44,KENT,M,A,2022
Caucasian,30-44,WEXFORD,M,P,778
Black,30-44,MACOMB,M,A,8181
Caucasian,30-44,CALHOUN,F,A,2675
Black,45-64,LENAWEE,M,P,42
Hispanic,30-44,IONIA,F,P,106
Hispanic,45-64,LAPEER,F,P,85
Hispanic,30-44,MACOMB,M,A,793
Caucasian,45-64,NEWAYGO,F,A,420
Unknown,18-29,EMMET,F,P,11
Caucasian,45-64,ONTONAGON,M,P,21
Hispanic,45-64,ST. CLAIR,F,P,247
Caucasian,45-64,MECOSTA,M,A,110
Asian,65+,OTTAWA,F,A,135
Unknown,30-44,LEELANAU,F,A,2
Black,18-29,MACOMB,F,Y,1
Unknown,45-64,ALLEGAN,F,A,37
Caucasian,18-29,SAGINAW,F,E,2
Black,65+,ALLEGAN,F,A,5
Hispanic,18-29,ALPENA,M,P,9
Caucasian,65+,EMMET,M,M,1
Asian,45-64,ISABELLA,M,A,1
Caucasian,65+,SANILAC,F,E,1
Black,18-29,WAYNE,U,A,10
Unknown,30-44,OGEMAW,F,P,9
Black,18-29,MUSKEGON,F,M,1
Asian,65+,VAN BUREN,M,P,1
Black,30-44,WAYNE,F,P,114986
Caucasian,18-29,MIDLAND,F,P,1630
Black,18-29,MACOMB,F,P,9457
Caucasian,18-29,GENESEE,M,A,4566
Caucasian,18-29,EMMET,F,P,452
Hispanic,65+,OAKLAND,F,P,495
Hispanic,30-44,MUSKEGON,F,A,414
Caucasian,18-29,OTSEGO,F,A,269
Unknown,45-64,INGHAM,F,A,441
Black,45-64,CASS,M,A,52
Caucasian,45-64,CASS,M,A,145
Caucasian,45-64,MONROE,M,Y,20
Caucasian,18-29,CRAWFORD,F,A,97
Caucasian,65+,KALKASKA,F,P,61
Caucasian,65+,OCEANA,M,P,57
Caucasian,30-44,CHEBOYGAN,M,A,144
Hispanic,18-29,JACKSON,F,A,123
Caucasian,18-29,ARENAC,F,P,166
Caucasian,18-29,MACOMB,F,Y,7
Unknown,30-44,MONROE,M,P,66
Asian,65+,SAGINAW,F,A,5
Caucasian,65+,KENT,M,Y,10
Hispanic,18-29,WASHTENAW,M,M,5
Unknown,18-29,LIVINGSTON,F,A,33
Black,45-64,OTTAWA,F,Y,1
Hispanic,45-64,SHIAWASSEE,M,P,20
Black,30-44,HILLSDALE,F,P,1
Hispanic,18-29,SAGINAW,M,Y,1
Native American,65+,LIVINGSTON,F,P,1
Unknown,65+,BRANCH,F,A,5
Caucasian,45-64,CASS,F,Y,2
Hispanic,30-44,KALAMAZOO,M,Y,1
Asian,45-64,WAYNE,M,Y,2
Native American,30-44,MACKINAC,F,A,16
Hispanic,18-29,OTTAWA,U,A,4
Black,30-44,LAKE,M,A,9
Caucasian,18-29,MONTCALM,F,Y,1
Black,45-64,MUSKEGON,F,A,2692
Caucasian,30-44,MACOMB,F,P,47103
Caucasian,45-64,MACKINAC,F,A,69
Caucasian,45-64,KENT,M,A,3022
Asian,45-64,KENT,F,A,678
Caucasian,30-44,TUSCOLA,M,P,1244
Hispanic,45-64,GRAND TRAVERSE,F,P,13
Caucasian,65+,DICKINSON,M,A,144
Hispanic,18-29,MACOMB,F,A,778
Caucasian,30-44,GLADWIN,F,A,161
Caucasian,65+,ONTONAGON,M,A,21
Unknown,65+,BERRIEN,M,P,22
Caucasian,18-29,GLADWIN,M,A,64
Asian,45-64,OAKLAND,M,Y,43
Black,45-64,VAN BUREN,M,P,78
Hispanic,30-44,MONROE,F,P,127
Hispanic,30-44,MONROE,M,Y,6
Asian,45-64,MONROE,M,A,5
Caucasian,65+,LUCE,M,P,7
Caucasian,30-44,ST. CLAIR,F,E,6
Unknown,65+,BARRY,M,A,9
Hispanic,45-64,MARQUETTE,M,A,8
Caucasian,30-44,CHARLEVOIX,F,E,1
Hispanic,30-44,OTTAWA,F,E,10
Asian,65+,MONROE,F,A,2
Unknown,18-29,MANISTEE,M,P,1
Hispanic,65+,MONTCALM,F,P,9
Black,65+,WASHTENAW,F,E,9
Native American,30-44,BAY,M,P,9
Black,30-44,BERRIEN,M,E,1
Caucasian,30-44,HURON,F,M,1
Caucasian,65+,INGHAM,F,P,535
Caucasian,45-64,LAPEER,F,A,836
Hispanic,30-44,KENT,F,A,3431
Asian,18-29,MACOMB,F,A,2308
Caucasian,18-29,JACKSON,M,A,1039
Caucasian,45-64,JACKSON,M,Y,2
Unknown,18-29,EATON,F,A,160
Unknown,30-44,IONIA,F,P,30
Black,30-44,OAKLAND,M,Y,51
Unknown,30-44,JACKSON,M,P,29
Caucasian,65+,MONROE,M,E,6
Caucasian,45-64,JACKSON,M,M,4
Black,65+,SAGINAW,F,M,1
Unknown,18-29,WAYNE,F,Y,13
Caucasian,30-44,GRATIOT,F,E,1
Black,45-64,IOSCO,F,P,1
Caucasian,18-29,ST. CLAIR,F,M,32
Asian,65+,OAKLAND,M,Y,6
Unknown,45-64,ALGER,F,P,11
Asian,45-64,MECOSTA,F,A,1
Caucasian,18-29,KALAMAZOO,F,E,2
Caucasian,65+,JACKSON,F,E,4
Caucasian,65+,EATON,M,Y,1
Hispanic,45-64,ALPENA,M,P,1
Caucasian,45-64,BAY,M,P,596
Caucasian,65+,MACOMB,F,P,2225
Caucasian,65+,MACOMB,F,A,14564
Caucasian,30-44,NEWAYGO,M,P,1219
Unknown,30-44,ALLEGAN,M,A,17
Caucasian,18-29,ISABELLA,M,P,1677
Hispanic,30-44,WASHTENAW,F,A,1084
Caucasian,30-44,MONROE,F,A,2472
Asian,45-64,WAYNE,M,E,32
Unknown,18-29,INGHAM,M,P,457
Hispanic,18-29,VAN BUREN,M,P,148
Hispanic,45-64,EATON,M,P,323
Caucasian,18-29,ALGER,M,P,49
Asian,45-64,OAKLAND,M,M,57
Black,18-29,OTTAWA,F,P,230
Black,30-44,GENESEE,F,Y,74
Black,18-29,WASHTENAW,M,Y,1
Black,65+,MACOMB,F,Y,10
Caucasian,30-44,VAN BUREN,M,M,5
Black,30-44,LAPEER,M,A,2
Black,18-29,MARQUETTE,M,P,13
Unknown,45-64,VAN BUREN,M,A,10
Hispanic,18-29,MISSAUKEE,F,P,1
Hispanic,30-44,BARRY,F,A,25
Unknown,45-64,BARAGA,F,A,17
Hispanic,30-44,CLINTON,F,M,1
Unknown,30-44,MACOMB,M,E,10
Hispanic,18-29,CHIPPEWA,M,A,9
Native American,18-29,MACOMB,M,P,9
Caucasian,45-64,GENESEE,F,A,4682
Caucasian,30-44,BRANCH,F,A,148
Caucasian,65+,LAPEER,F,P,190
Unknown,18-29,MACOMB,M,A,765
Caucasian,18-29,OSCEOLA,F,P,223
Hispanic,18-29,GRATIOT,F,P,56
Caucasian,18-29,KALKASKA,M,A,65
Native American,18-29,MACKINAC,M,P,17
Hispanic,45-64,MACOMB,F,P,821
Black,45-64,CHIPPEWA,F,P,76
Black,45-64,EATON,M,P,458
Asian,45-64,BERRIEN,F,A,43
Unknown,45-64,WAYNE,F,M,11
Unknown,30-44,MARQUETTE,M,A,27
Hispanic,30-44,JACKSON,F,P,165
Black,65+,NEWAYGO,F,A,1
Black,30-44,BRANCH,F,P,20
Black,45-64,MANISTEE,F,P,38
Caucasian,18-29,WAYNE,U,P,73
Hispanic,45-64,WASHTENAW,M,M,10
Caucasian,65+,SAGINAW,F,Y,5
Native American,45-64,OAKLAND,F,P,13
Unknown,18-29,MARQUETTE,F,P,8
Unknown,45-64,TUSCOLA,M,A,1
Unknown,45-64,ST. JOSEPH,F,P,9
Black,30-44,SHIAWASSEE,M,A,4
Caucasian,18-29,MUSKEGON,M,Y,1
Caucasian,65+,WAYNE,F,P,2799
Caucasian,45-64,KENT,F,A,5320
Caucasian,30-44,CLINTON,M,A,999
Caucasian,45-64,CALHOUN,M,P,689
Caucasian,65+,GLADWIN,F,A,313
Caucasian,45-64,LIVINGSTON,M,P,752
Caucasian,45-64,IRON,F,P,56
Hispanic,45-64,WAYNE,M,A,3702
Unknown,30-44,MACOMB,F,P,2852
Unknown,45-64,ST. CLAIR,M,A,34
Asian,30-44,INGHAM,M,A,415
Caucasian,18-29,HILLSDALE,F,A,150
Caucasian,30-44,MONROE,M,Y,21
Caucasian,65+,DICKINSON,F,A,208
Caucasian,45-64,GENESEE,M,M,6
Caucasian,45-64,OCEANA,M,A,73
Hispanic,45-64,SANILAC,F,P,32
Black,45-64,CASS,M,P,126
Unknown,45-64,MANISTEE,F,P,20
Black,45-64,BAY,F,A,45
Black,30-44,KENT,M,Y,10
Asian,45-64,OAKLAND,U,P,19
Caucasian,30-44,LAPEER,F,M,3
Unknown,45-64,LAKE,F,A,10
Unknown,45-64,ST. CLAIR,M,P,36
Unknown,30-44,WAYNE,F,E,19
Caucasian,65+,BAY,F,Y,1
Caucasian,18-29,KEWEENAW,F,A,3
Black,30-44,OSCEOLA,F,P,2
Caucasian,45-64,OTSEGO,F,Y,1
Caucasian,65+,ST. JOSEPH,F,E,3
Caucasian,65+,IOSCO,F,Y,5
Native American,45-64,ST. CLAIR,F,E,1
Unknown,45-64,LIVINGSTON,F,A,6
Caucasian,18-29,OCEANA,U,P,16
Black,18-29,MACOMB,M,E,9
Native American,30-44,WAYNE,F,A,11
Black,18-29,GRATIOT,M,P,13
Caucasian,45-64,ST. JOSEPH,M,E,1
Caucasian,30-44,SHIAWASSEE,M,E,1
Unknown,18-29,MANISTEE,F,A,9
Caucasian,30-44,OAKLAND,F,P,44863
Caucasian,65+,KENT,F,M,7
Black,18-29,OAKLAND,M,A,20159
Caucasian,65+,MIDLAND,M,A,272
Unknown,30-44,WASHTENAW,M,M,11
Caucasian,45-64,HILLSDALE,F,P,195
Caucasian,18-29,ST. CLAIR,F,P,5391
Caucasian,18-29,HURON,F,A,307
Hispanic,18-29,INGHAM,F,A,1540
Caucasian,45-64,CHIPPEWA,F,P,167
Asian,45-64,GENESEE,F,A,104
Unknown,18-29,ST. CLAIR,M,A,18
Caucasian,30-44,GRAND TRAVERSE,F,Y,4
Unknown,30-44,BARAGA,M,P,27
Hispanic,30-44,MASON,M,P,64
Caucasian,30-44,OSCODA,F,A,34
Asian,30-44,CLINTON,F,P,4
Asian,65+,MUSKEGON,F,P,18
Native American,65+,BENZIE,M,A,1
Caucasian,45-64,PRESQUE ISLE,F,E,1
Hispanic,30-44,IRON,F,P,1
Unknown,18-29,WASHTENAW,F,E,1
Caucasian,65+,BARRY,M,E,4
Caucasian,30-44,EATON,M,E,2
Caucasian,45-64,ST. JOSEPH,F,A,201
Caucasian,45-64,OTSEGO,M,A,118
Unknown,18-29,INGHAM,F,A,704
Caucasian,30-44,MUSKEGON,M,A,2071
Caucasian,65+,MONROE,F,A,2385
Hispanic,30-44,OTTAWA,M,A,945
Caucasian,45-64,MIDLAND,M,P,312
Hispanic,45-64,ALLEGAN,M,A,107
Black,30-44,OTTAWA,M,A,94
Native American,18-29,MACKINAC,M,A,1
Caucasian,30-44,MACKINAC,M,P,207
Caucasian,45-64,CHIPPEWA,M,A,114
Hispanic,65+,MONTCALM,M,A,10
Caucasian,65+,IOSCO,F,P,106
Unknown,30-44,CALHOUN,M,P,180
Caucasian,30-44,OCEANA,F,A,135
Hispanic,45-64,VAN BUREN,F,P,247
Black,65+,INGHAM,M,E,16
Black,45-64,OAKLAND,F,M,150
Hispanic,65+,VAN BUREN,F,P,69
Unknown,45-64,MONROE,F,A,45
Hispanic,45-64,OAKLAND,M,Y,3
Black,65+,MIDLAND,M,A,1
Caucasian,18-29,GOGEBIC,M,A,52
Caucasian,18-29,SCHOOLCRAFT,F,A,17
Hispanic,45-64,MACOMB,F,E,10
Hispanic,65+,BRANCH,M,P,1
Caucasian,30-44,CALHOUN,M,Y,11
Caucasian,65+,KEWEENAW,M,P,17
Hispanic,30-44,CHEBOYGAN,M,P,11
Hispanic,30-44,INGHAM,F,E,41
Black,45-64,MECOSTA,F,A,5
Caucasian,65+,IOSCO,F,E,1
Hispanic,30-44,MECOSTA,M,A,17
Asian,18-29,LIVINGSTON,F,P,9
Asian,65+,KENT,M,E,1
Black,45-64,PRESQUE ISLE,F,Y,1
Black,30-44,WASHTENAW,F,P,5634
Caucasian,30-44,ANTRIM,M,A,163
Caucasian,45-64,BERRIEN,M,A,680
Caucasian,65+,ROSCOMMON,M,P,106
Black,30-44,MUSKEGON,M,P,2306
Caucasian,18-29,ST. JOSEPH,F,P,566
Caucasian,65+,KENT,F,E,20
Black,18-29,ST. CLAIR,M,A,94
Black,45-64,EATON,F,P,483
Unknown,45-64,KALAMAZOO,M,P,213
Hispanic,30-44,CALHOUN,F,A,311
Hispanic,45-64,MONTCALM,F,A,6
Caucasian,45-64,MISSAUKEE,F,A,32
Unknown,65+,MUSKEGON,M,A,26
Caucasian,45-64,EMMET,M,E,3
Caucasian,65+,BERRIEN,F,M,4
Caucasian,30-44,BENZIE,M,Y,1
Hispanic,45-64,VAN BUREN,F,E,2
Black,65+,TUSCOLA,M,P,10
Caucasian,18-29,MECOSTA,M,Y,1
Unknown,45-64,LUCE,M,P,1
Asian,45-64,LENAWEE,M,P,1
Hispanic,30-44,GRATIOT,M,A,1
Caucasian,65+,KALAMAZOO,M,A,1282
Caucasian,65+,WAYNE,M,P,2936
Caucasian,65+,MONTMORENCY,M,A,92
Caucasian,18-29,MONROE,F,A,2294
Black,65+,EATON,F,A,108
Hispanic,45-64,INGHAM,M,P,2598
Hispanic,30-44,KALAMAZOO,F,A,633
Caucasian,45-64,LAKE,F,A,93
Hispanic,45-64,BAY,M,A,205
Asian,65+,INGHAM,F,P,138
Unknown,18-29,OTTAWA,F,P,373
Black,45-64,ISABELLA,M,P,83
Hispanic,30-44,GRAND TRAVERSE,F,P,39
Black,30-44,OTSEGO,M,P,17
Black,30-44,GENESEE,M,Y,28
Asian,30-44,CALHOUN,F,A,15
Caucasian,45-64,GLADWIN,F,Y,1
Unknown,18-29,CLINTON,M,A,2
Caucasian,30-44,MONROE,M,E,8
Caucasian,45-64,HILLSDALE,M,M,1
Hispanic,18-29,HOUGHTON,M,A,5
Black,65+,LIVINGSTON,M,A,4
Caucasian,30-44,MACOMB,U,A,1
Caucasian,45-64,BRANCH,F,E,1
Unknown,30-44,MACKINAC,M,A,4
Caucasian,45-64,INGHAM,F,A,3437
Black,45-64,GENESEE,F,P,13026
Asian,30-44,MACOMB,F,P,3805
Black,18-29,OAKLAND,M,P,7556
Caucasian,18-29,CALHOUN,F,A,1814
Caucasian,18-29,INGHAM,F,M,42
Caucasian,18-29,LAPEER,M,P,1423
Hispanic,45-64,LENAWEE,F,P,473
Hispanic,30-44,KALAMAZOO,M,A,374
Unknown,18-29,MUSKEGON,F,A,34
Caucasian,45-64,BENZIE,F,P,102
Unknown,30-44,GENESEE,F,P,903
Unknown,30-44,MANISTEE,F,A,1
Caucasian,30-44,CASS,M,M,1
Hispanic,30-44,CASS,M,A,17
Asian,65+,SAGINAW,M,A,19
Caucasian,30-44,SAGINAW,F,E,26
Hispanic,65+,SANILAC,M,P,11
Asian,65+,GRATIOT,M,A,1
Unknown,45-64,ST. CLAIR,F,P,283
Caucasian,18-29,CLINTON,F,E,2
Asian,18-29,WAYNE,U,A,50
Caucasian,45-64,ALGER,F,M,1
Black,45-64,GRATIOT,F,P,10
Unknown,45-64,MENOMINEE,F,P,9
Unknown,65+,ST. JOSEPH,F,P,1
Hispanic,30-44,OSCODA,M,A,1
Caucasian,18-29,BARRY,M,M,1
Black,18-29,MONTCALM,M,P,16
Hispanic,18-29,MONTCALM,M,A,9
Unknown,30-44,MONROE,M,Y,1
Caucasian,30-44,VAN BUREN,F,P,2026
Caucasian,65+,ANTRIM,F,A,340
Caucasian,65+,KENT,M,P,949
Caucasian,18-29,OTSEGO,M,A,112
Caucasian,45-64,ALCONA,M,A,73
Caucasian,65+,SHIAWASSEE,M,A,335
Hispanic,30-44,NEWAYGO,F,A,57
Black,45-64,OAKLAND,M,M,43
Black,30-44,JACKSON,M,A,175
Hispanic,30-44,ISABELLA,M,A,70
Black,65+,WAYNE,F,M,66
Hispanic,30-44,OSCODA,F,P,9
Black,45-64,ISABELLA,M,A,53
Caucasian,30-44,DICKINSON,F,M,6
Caucasian,30-44,MARQUETTE,F,M,8
Black,18-29,MECOSTA,F,A,24
Black,18-29,WEXFORD,M,P,1
Unknown,45-64,SHIAWASSEE,M,A,1
Asian,30-44,ALLEGAN,M,E,9
Hispanic,45-64,MACKINAC,M,P,1
Unknown,18-29,WAYNE,M,A,2055
Asian,18-29,WAYNE,M,P,2278
Hispanic,18-29,OTTAWA,F,P,2614
Caucasian,45-64,LIVINGSTON,F,P,1031
Caucasian,30-44,LEELANAU,M,A,320
Hispanic,18-29,ISABELLA,F,A,54
Caucasian,65+,MENOMINEE,F,P,64
Black,65+,ST. JOSEPH,F,A,1
Caucasian,30-44,ISABELLA,F,Y,10
Asian,65+,OTTAWA,M,A,126
Caucasian,45-64,INGHAM,F,M,16
Unknown,65+,INGHAM,F,P,102
Asian,45-64,MIDLAND,M,A,59
Hispanic,30-44,SHIAWASSEE,M,P,58
Black,18-29,GENESEE,F,E,7
Asian,30-44,GENESEE,F,P,66
Asian,18-29,BERRIEN,M,P,25
Caucasian,30-44,CHEBOYGAN,F,Y,1
Caucasian,45-64,LIVINGSTON,M,Y,1
Unknown,65+,ST. CLAIR,F,A,17
Unknown,45-64,OTSEGO,M,P,1
Native American,45-64,ALGER,F,P,9
Unknown,45-64,MANISTEE,M,A,20
Caucasian,45-64,LAKE,F,Y,1
Caucasian,30-44,BENZIE,F,E,16
Caucasian,30-44,IOSCO,F,P,716
Black,45-64,KENT,F,A,5549
Caucasian,18-29,ISABELLA,F,P,2048
Caucasian,65+,IONIA,M,A,418
Caucasian,18-29,MACOMB,M,P,32842
Caucasian,45-64,OAKLAND,M,Y,198
Hispanic,45-64,KENT,F,A,2110
Hispanic,65+,KALAMAZOO,F,A,146
Black,45-64,KENT,M,P,5815
Caucasian,65+,CRAWFORD,F,P,76
Asian,65+,WASHTENAW,M,P,398
Hispanic,18-29,GENESEE,F,P,461
Hispanic,18-29,MACOMB,F,P,1089
Black,45-64,LAPEER,F,P,19
Hispanic,45-64,ST. CLAIR,M,A,84
Caucasian,45-64,MACOMB,M,Y,19
Unknown,30-44,WAYNE,F,Y,31
Black,45-64,GENESEE,F,E,87
Unknown,45-64,MECOSTA,F,P,2
Black,65+,OAKLAND,M,M,31
Caucasian,18-29,LUCE,M,A,11
Asian,30-44,SAGINAW,F,A,17
Unknown,30-44,CASS,F,P,62
Caucasian,45-64,LENAWEE,F,M,3
Unknown,30-44,GRATIOT,M,P,19
Hispanic,65+,MONTCALM,M,P,27
Black,30-44,EMMET,F,A,4
Hispanic,65+,MANISTEE,F,A,10
Hispanic,65+,ONTONAGON,M,P,1
Black,65+,CHIPPEWA,F,A,1
Unknown,65+,ST. CLAIR,M,P,9
Unknown,45-64,SAGINAW,F,M,1
Caucasian,45-64,EMMET,M,Y,4
Black,65+,OAKLAND,F,M,44
Hispanic,18-29,KENT,M,P,3814
Unknown,65+,WASHTENAW,M,A,236
Hispanic,30-44,OAKLAND,F,A,4217
Caucasian,65+,CHEBOYGAN,F,P,94
Caucasian,65+,GOGEBIC,M,P,63
Caucasian,18-29,LEELANAU,M,P,253
Native American,45-64,CHIPPEWA,F,A,30
Native American,18-29,BERRIEN,F,A,16
Hispanic,18-29,OCEANA,M,P,47
Caucasian,18-29,MISSAUKEE,F,P,232
Asian,30-44,OTTAWA,F,P,342
Black,30-44,WAYNE,M,E,166
Unknown,45-64,OAKLAND,F,E,14
Asian,30-44,KALAMAZOO,M,P,134
Caucasian,45-64,MONTMORENCY,M,M,1
Caucasian,30-44,ST. CLAIR,F,Y,9
Caucasian,18-29,IRON,F,A,75
Black,65+,ANTRIM,F,A,4
Native American,18-29,MUSKEGON,M,P,1
Hispanic,30-44,WASHTENAW,F,E,10
Caucasian,30-44,ONTONAGON,M,P,28
Unknown,45-64,HOUGHTON,F,A,1
Unknown,18-29,WASHTENAW,M,M,3
Black,30-44,MENOMINEE,M,P,1
Black,18-29,CHIPPEWA,M,P,34
Hispanic,30-44,MENOMINEE,F,P,1
Unknown,30-44,WEXFORD,F,A,2
Caucasian,30-44,ALLEGAN,M,Y,3
Black,65+,BRANCH,F,A,1
Caucasian,65+,ISABELLA,F,E,2
Caucasian,65+,LENAWEE,M,E,1
Caucasian,30-44,WASHTENAW,M,A,13298
Caucasian,45-64,ROSCOMMON,F,A,234
Black,45-64,GENESEE,M,P,13140
Asian,65+,WASHTENAW,F,M,10
Hispanic,30-44,OAKLAND,M,P,1734
Caucasian,65+,ALLEGAN,F,A,773
Unknown,30-44,MACOMB,M,A,1177
Caucasian,30-44,SAGINAW,M,A,1929
Caucasian,45-64,MECOSTA,F,A,222
Caucasian,45-64,MIDLAND,F,P,435
Unknown,30-44,BERRIEN,F,P,157
Caucasian,45-64,ALGER,F,P,52
Unknown,45-64,CLINTON,M,A,12
Caucasian,18-29,MONTMORENCY,F,P,68
Caucasian,65+,ROSCOMMON,M,A,238
Hispanic,45-64,KALAMAZOO,M,A,365
Hispanic,65+,OAKLAND,M,E,3
Hispanic,18-29,MASON,F,A,10
Black,30-44,CLINTON,M,P,28
Caucasian,30-44,NEWAYGO,M,M,11
Caucasian,45-64,SHIAWASSEE,F,M,1
Unknown,65+,VAN BUREN,F,A,28
Black,30-44,MACOMB,M,E,30
Black,65+,GRAND TRAVERSE,F,P,2
Hispanic,18-29,ST. JOSEPH,M,A,24
Hispanic,18-29,BRANCH,M,A,7
Unknown,65+,ALLEGAN,M,A,6
Unknown,18-29,JACKSON,F,P,27
Unknown,65+,IOSCO,F,P,1
Caucasian,18-29,KENT,F,Y,39
Unknown,65+,SHIAWASSEE,F,P,9
Hispanic,18-29,LAKE,F,A,1
Caucasian,45-64,IONIA,F,E,1
Unknown,30-44,KALAMAZOO,F,Y,9
Asian,18-29,OAKLAND,U,A,10
Unknown,18-29,DELTA,M,P,1
Black,45-64,KENT,M,A,3747
Caucasian,30-44,BERRIEN,M,P,3482
Unknown,18-29,CHEBOYGAN,F,P,1
Caucasian,18-29,BERRIEN,F,A,1499
Caucasian,45-64,EATON,F,A,1376
Hispanic,65+,SAGINAW,M,P,538
Caucasian,45-64,MIDLAND,M,E,3
Caucasian,30-44,ALGER,F,A,54
Caucasian,65+,SAGINAW,F,E,9
Hispanic,45-64,MONROE,M,P,202
Asian,65+,BRANCH,F,A,1
Hispanic,65+,BENZIE,M,A,1
Native American,30-44,WASHTENAW,F,A,17
Asian,45-64,ALLEGAN,M,A,18
Black,18-29,WEXFORD,F,P,2
Black,45-64,WEXFORD,M,P,1
Hispanic,18-29,WASHTENAW,F,Y,13
Hispanic,65+,HURON,M,P,1
Caucasian,18-29,GENESEE,M,Y,1
Caucasian,18-29,EMMET,M,P,440
Hispanic,45-64,INGHAM,F,P,2309
Caucasian,18-29,OCEANA,F,A,131
Caucasian,45-64,LUCE,M,P,18
Caucasian,30-44,KEWEENAW,F,P,100
Caucasian,30-44,LEELANAU,F,M,1
Unknown,18-29,INGHAM,U,P,36
Unknown,18-29,SAGINAW,M,A,50
Caucasian,45-64,MENOMINEE,M,A,60
Black,30-44,ANTRIM,F,P,1
Unknown,30-44,MASON,M,P,1
Hispanic,45-64,HOUGHTON,F,P,1
Black,65+,BARAGA,F,P,12
Black,45-64,MARQUETTE,F,A,3
Hispanic,30-44,JACKSON,M,E,1
Black,30-44,MASON,F,P,25
Native American,30-44,CHIPPEWA,F,Y,1
Unknown,18-29,SAGINAW,M,E,9
